Metric,Mean,Standard Deviation
TN,236.33333333333334,29.501412395567325
FP,79.0,25.865034312755125
FN,39.333333333333336,6.110100926607787
TP,96.0,7.211102550927978
Accuracy,0.7376869193231664,0.0438405339230808
Sensitivity,0.7098764630795525,0.03345938484112693
Specificity,0.7496342185649173,0.0759019515899449
ROC AUC,0.784007579021187,0.029717854229665008
F1 Score,0.6208369965159063,0.02973970466807624
