Metric,Mean,Standard Deviation
TN,271.0,11.789826122551595
FP,127.0,2.6457513110645907
FN,52.0,3.0
TP,118.66666666666667,3.055050463303893
Accuracy,0.685189645753819,0.003086933580299078
Sensitivity,0.6954711622707634,0.006981489844170308
Specificity,0.6807803621362943,0.005978363301313554
ROC AUC,0.7398134645527906,0.006817507299644967
F1 Score,0.5700802188081523,0.0027659306961122124
