Metric,Mean,Standard Deviation
TN,250.33333333333334,15.37313674346694
FP,89.0,5.291502622129181
FN,40.333333333333336,2.8867513459481287
TP,105.33333333333333,6.8068592855540455
Accuracy,0.7332258103542664,0.012647857561308836
Sensitivity,0.722990631963826,0.01659108704386341
Specificity,0.7376188577250619,0.010967048264612565
ROC AUC,0.7917704885134426,0.009140180339717594
F1 Score,0.619513740751611,0.016639531812760337
