TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
265,99,60,96,0.6942307692307692,0.6153846153846154,0.728021978021978,0.7407368272752888,0.5470085470085471
339,57,75,95,0.7667844522968198,0.5588235294117647,0.8560606060606061,0.784982174688057,0.5900621118012422
340,73,81,96,0.7389830508474576,0.5423728813559322,0.8232445520581114,0.7562550443906376,0.5549132947976878
