Metric,Mean,Standard Deviation
TN,267.6666666666667,4.725815626252609
FP,119.66666666666667,24.419937209856485
FN,58.0,1.7320508075688772
TP,108.0,9.16515138991168
Accuracy,0.6799794555726759,0.025811955453639453
Sensitivity,0.65003885003885,0.014417081390637373
Specificity,0.6928111436586013,0.04298155869301145
ROC AUC,0.7073682814996299,0.022822379708140016
F1 Score,0.549753069523415,0.014308379611164237
