TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
235,54,50,74,0.7481840193704601,0.5967741935483871,0.8131487889273357,0.7687520928675075,0.5873015873015873
272,54,55,85,0.7660944206008584,0.6071428571428571,0.8343558282208589,0.7691060473269062,0.6093189964157706
263,98,47,108,0.7189922480620154,0.6967741935483871,0.7285318559556787,0.7631132159771246,0.5983379501385041
