TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
243,83,37,103,0.7424892703862661,0.7357142857142858,0.745398773006135,0.7931200701139351,0.6319018404907975
240,91,42,100,0.718816067653277,0.704225352112676,0.7250755287009063,0.7820305518914088,0.6006006006006006
268,93,42,113,0.7383720930232558,0.7290322580645161,0.7423822714681441,0.8001608435349835,0.6260387811634348
