TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
330,66,66,104,0.7667844522968198,0.611764705882353,0.8333333333333334,0.7880867498514558,0.611764705882353
304,62,58,99,0.7705544933078394,0.6305732484076433,0.8306010928961749,0.792175698722634,0.6226415094339623
329,84,71,106,0.7372881355932204,0.5988700564971752,0.7966101694915254,0.770673451799565,0.5776566757493188
