Metric,Mean,Standard Deviation
TN,233.0,1.7320508075688772
FP,138.66666666666666,9.865765724632494
FN,37.333333333333336,4.725815626252609
TP,122.0,6.082762530298219
Accuracy,0.6687572370268354,0.013178300181895855
Sensitivity,0.7656647315882985,0.029551683242076326
Specificity,0.6272106763910043,0.01467118834469095
ROC AUC,0.7509064066496975,0.018771101885376017
F1 Score,0.5810365709559258,0.017259168770276428
