TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
235,150,39,126,0.6563636363636364,0.7636363636363637,0.6103896103896104,0.744116489571035,0.5714285714285714
232,132,41,115,0.6673076923076923,0.7371794871794872,0.6373626373626373,0.7364750633981403,0.5707196029776674
232,134,32,125,0.6826003824091779,0.7961783439490446,0.6338797814207651,0.7721276669799172,0.6009615384615384
