TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
200,63,46,67,0.7101063829787234,0.5929203539823009,0.7604562737642585,0.7190686093071772,0.5514403292181069
172,89,37,75,0.6621983914209115,0.6696428571428571,0.6590038314176245,0.7035953749315818,0.5434782608695652
192,64,39,71,0.7185792349726776,0.6454545454545455,0.75,0.7448153409090909,0.5795918367346938
