TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
272,92,72,84,0.6846153846153846,0.5384615384615384,0.7472527472527473,0.6529656241194703,0.5060240963855421
267,99,39,118,0.7361376673040153,0.7515923566878981,0.7295081967213115,0.8018342556820159,0.6310160427807487
331,82,62,115,0.7559322033898305,0.6497175141242938,0.801452784503632,0.7730263607884981,0.6149732620320856
