Metric,Mean,Standard Deviation
TN,226.0,25.942243542145693
FP,89.33333333333333,16.653327995729065
FN,43.0,7.937253933193772
TP,92.33333333333333,9.71253485622231
Accuracy,0.7059953210479076,0.02098017176862188
Sensitivity,0.6823121524848013,0.051131609308760415
Specificity,0.7161489887466881,0.051181117191433395
ROC AUC,0.7469421855634663,0.012432137968750688
F1 Score,0.5822175456878652,0.006081645040729997
