TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
304,81,78,87,0.7109090909090909,0.5272727272727272,0.7896103896103897,0.7357103502558048,0.5225225225225225
300,64,75,81,0.7326923076923076,0.5192307692307693,0.8241758241758241,0.7652155536770923,0.5382059800664453
324,42,93,64,0.7418738049713193,0.40764331210191085,0.8852459016393442,0.7493125891893774,0.4866920152091255
