TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
184,105,26,98,0.6828087167070218,0.7903225806451613,0.6366782006920415,0.7704542917736354,0.599388379204893
246,80,41,99,0.740343347639485,0.7071428571428572,0.754601226993865,0.7968448729184925,0.6206896551724138
228,103,38,104,0.7019027484143763,0.7323943661971831,0.6888217522658611,0.7793923662822859,0.5959885386819485
