Metric,Mean,Standard Deviation
TN,219.33333333333334,31.895663237081827
FP,96.0,13.892443989449804
FN,35.0,7.937253933193772
TP,100.33333333333333,3.214550253664318
Accuracy,0.7083516042536276,0.029304423648320935
Sensitivity,0.7432866013284004,0.042646186114296714
Specificity,0.6933670599839226,0.05909276520636042
ROC AUC,0.7822305103248045,0.013422257242929904
F1 Score,0.6053555243530852,0.0133881068446431
