TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
173,97,36,80,0.655440414507772,0.6896551724137931,0.6407407407407407,0.6965836526181354,0.5460750853242321
145,97,31,73,0.630057803468208,0.7019230769230769,0.5991735537190083,0.7342260012714558,0.5328467153284672
169,87,29,81,0.6830601092896175,0.7363636363636363,0.66015625,0.7323863636363637,0.5827338129496403
