TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
314,71,80,85,0.7254545454545455,0.5151515151515151,0.8155844155844156,0.7515466351829988,0.5295950155763239
294,70,70,86,0.7307692307692307,0.5512820512820513,0.8076923076923077,0.7483622147083685,0.5512820512820513
304,62,58,99,0.7705544933078394,0.6305732484076433,0.8306010928961749,0.792175698722634,0.6226415094339623
