TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
265,120,74,91,0.6472727272727272,0.5515151515151515,0.6883116883116883,0.6346792601338056,0.48404255319148937
232,132,58,98,0.6346153846153846,0.6282051282051282,0.6373626373626373,0.6589356156663848,0.5077720207253885
251,115,58,99,0.6692160611854685,0.6305732484076433,0.6857923497267759,0.66583133201072,0.5336927223719676
