Metric,Mean,Standard Deviation
TN,219.0,19.519221295943137
FP,109.66666666666667,18.009256878986797
FN,40.666666666666664,3.511884584284246
TP,100.33333333333333,12.220201853215574
Accuracy,0.680653275960233,0.013241138160672551
Sensitivity,0.7110065710872163,0.008146281695682666
Specificity,0.6676336359322393,0.02215028961940999
ROC AUC,0.7346297589471318,0.009411676099513414
F1 Score,0.5721828366991479,0.007808234545975581
