TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
291,45,72,72,0.75625,0.5,0.8660714285714286,0.7030629960317462,0.5517241379310345
241,85,47,93,0.7167381974248928,0.6642857142857143,0.7392638036809815,0.753615249780894,0.5849056603773586
290,41,68,74,0.7695560253699789,0.5211267605633803,0.8761329305135952,0.7413514318539638,0.5758754863813229
