Metric,Mean,Standard Deviation
TN,225.33333333333334,24.37895267096873
FP,30.666666666666668,12.096831541082702
FN,56.333333333333336,17.3877351409933
TP,53.666666666666664,11.846237095944574
Accuracy,0.7625773973857101,0.010675963693331654
Sensitivity,0.49227353106663446,0.12933368483068605
Specificity,0.8787196459544945,0.05083754244365673
ROC AUC,0.7688799446730319,0.027071804950208098
F1 Score,0.5479521056977704,0.07653594511603536
