TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
269,95,39,117,0.7423076923076923,0.75,0.739010989010989,0.7824739363200902,0.6358695652173915
299,97,46,124,0.7473498233215548,0.7294117647058823,0.7550505050505051,0.7985442661913249,0.6342710997442456
261,105,36,121,0.7304015296367112,0.7707006369426752,0.7131147540983607,0.771727402457276,0.6318537859007833
