TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
341,44,94,71,0.7490909090909091,0.4303030303030303,0.8857142857142857,0.7373475009838646,0.5071428571428572
282,84,64,93,0.7170172084130019,0.5923566878980892,0.7704918032786885,0.7479899759841286,0.5568862275449101
348,65,99,78,0.7220338983050848,0.4406779661016949,0.8426150121065376,0.7254483522797225,0.4875
