Metric,Mean,Standard Deviation
TN,181.0,6.244997998398398
FP,83.66666666666667,10.692676621563628
FN,38.333333333333336,3.0550504633038935
TP,75.33333333333333,4.932882862316247
Accuracy,0.6777063507239927,0.014795896029650445
Sensitivity,0.6624099059825334,0.03190914386743536
Specificity,0.6842727347775205,0.03462579477691978
ROC AUC,0.7226448334764863,0.006331314241726313
F1 Score,0.5525508081164602,0.0027740098553484267
