TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
216,120,47,97,0.6520833333333333,0.6736111111111112,0.6428571428571429,0.7266865079365079,0.5373961218836565
189,137,26,114,0.6502145922746781,0.8142857142857143,0.5797546012269938,0.7851226993865029,0.5831202046035805
206,155,37,118,0.627906976744186,0.7612903225806451,0.5706371191135734,0.7521758555982486,0.5514018691588785
