Metric,Mean,Standard Deviation
TN,204.0,10.44030650891055
FP,49.666666666666664,12.662279942148386
FN,41.333333333333336,7.767453465154029
TP,67.66666666666667,7.094598884597588
Accuracy,0.7496494392035339,0.021705836771031356
Sensitivity,0.6212611135177507,0.06579089785950791
Specificity,0.8048178597240989,0.04427580855778937
ROC AUC,0.7730192056100593,0.02625720235629824
F1 Score,0.598032509542433,0.031645146783611904
