TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
186,77,41,72,0.6861702127659575,0.6371681415929203,0.7072243346007605,0.7228035936606212,0.5496183206106869
174,96,35,81,0.6606217616580311,0.6982758620689655,0.6444444444444445,0.7288952745849298,0.5529010238907851
183,78,39,73,0.6863270777479893,0.6517857142857143,0.7011494252873564,0.7162356321839081,0.5551330798479087
