Metric,Mean,Standard Deviation
TN,319.6666666666667,11.676186592091328
FP,72.0,16.822603841260722
FN,61.0,9.643650760992955
TP,107.0,2.0
Accuracy,0.7635489031377807,0.030844999834026995
Sensitivity,0.6383316434278199,0.03742087781026841
Specificity,0.8172640548300455,0.03267960344328463
ROC AUC,0.7848498072229732,0.012794237882537115
F1 Score,0.6188746045621762,0.04222676906070273
