Metric,Mean,Standard Deviation
TN,264.6666666666667,30.287511177601463
FP,116.33333333333333,26.652079343520896
FN,50.0,9.539392014169456
TP,113.33333333333333,14.843629385474879
Accuracy,0.6943129514725911,0.029043470593228402
Sensitivity,0.6929607361702795,0.0638485156916141
Specificity,0.6948818370046489,0.06769207697081878
ROC AUC,0.7527772274859114,0.019934113588261207
F1 Score,0.5763498684585528,0.00843275278355503
