TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
181,155,53,91,0.5666666666666667,0.6319444444444444,0.5386904761904762,0.5973255621693122,0.46666666666666673
192,97,27,97,0.6997578692493946,0.782258064516129,0.6643598615916955,0.7937548833575174,0.610062893081761
254,72,46,94,0.7467811158798283,0.6714285714285714,0.7791411042944786,0.7699386503067485,0.6143790849673203
