TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
253,17,76,40,0.7590673575129534,0.3448275862068966,0.937037037037037,0.7481481481481482,0.4624277456647399
207,35,43,61,0.7745664739884393,0.5865384615384616,0.8553719008264463,0.7995073108709474,0.61
216,40,50,60,0.7540983606557377,0.5454545454545454,0.84375,0.758984375,0.5714285714285713
