Metric,Mean,Standard Deviation
TN,161.0,18.0
FP,92.66666666666667,13.650396819628847
FN,31.666666666666668,9.60902353693305
TP,77.33333333333333,11.372481406154654
Accuracy,0.6565280698417691,0.025688252400796845
Sensitivity,0.7087268189038101,0.08917243018818093
Specificity,0.634098380429773,0.05738880350035096
ROC AUC,0.7353205080308681,0.03779669868199061
F1 Score,0.5525977655468098,0.032536817282689603
