Metric,Mean,Standard Deviation
TN,212.0,18.681541692269406
FP,103.33333333333333,16.165807537309522
FN,35.666666666666664,5.033222956847167
TP,99.66666666666667,10.066445913694334
Accuracy,0.6916007029596294,0.038337142279094384
Sensitivity,0.7358603232297009,0.03713028583765543
Specificity,0.6726056219079655,0.04016083038775134
ROC AUC,0.7654293998052735,0.018381889971562985
F1 Score,0.5895992436381222,0.041938706697438224
