TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
195,94,35,89,0.6876513317191283,0.717741935483871,0.6747404844290658,0.7672312758120327,0.5798045602605865
232,94,31,109,0.7317596566523605,0.7785714285714286,0.7116564417177914,0.7828439964943033,0.6355685131195336
209,122,41,101,0.6553911205073996,0.7112676056338029,0.6314199395770392,0.7462129271094847,0.5534246575342466
