Metric,Mean,Standard Deviation
TN,212.66666666666666,12.423096769056148
FP,40.333333333333336,8.504900548115383
FN,52.333333333333336,11.150485789118488
TP,56.333333333333336,8.144527815247079
Accuracy,0.7442402804392801,0.018790948343865143
Sensitivity,0.5200674325674326,0.08722359600128571
Specificity,0.8405089129276041,0.03302038257736523
ROC AUC,0.7392885480072001,0.020100409128469825
F1 Score,0.5475400386853484,0.05580602310826113
