Metric,Mean,Standard Deviation
TN,177.0,16.703293088490067
FP,79.0,13.45362404707371
FN,36.0,6.557438524302
TP,74.0,1.0
Accuracy,0.6862015025072065,0.03531455265266882
Sensitivity,0.6742223293947432,0.04163698506116082
Specificity,0.6913476622283441,0.050718401926162254
ROC AUC,0.7521846211762617,0.022058923750710977
F1 Score,0.5640969092975388,0.03340035618627076
