Metric,Mean,Standard Deviation
TN,269.6666666666667,25.50163393458022
FP,47.333333333333336,7.767453465154029
FN,63.666666666666664,17.502380790433435
TP,72.33333333333333,18.823743871327334
Accuracy,0.7543422316672844,0.023694204702363202
Sensitivity,0.5309331797235023,0.1238619513010412
Specificity,0.8501625689371141,0.025392080727036394
ROC AUC,0.7585004422043212,0.04578792461866516
F1 Score,0.5601192818156353,0.07676139097117556
