TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
295,41,81,63,0.7458333333333333,0.4375,0.8779761904761905,0.732184193121693,0.5080645161290321
244,45,64,60,0.7360774818401937,0.4838709677419355,0.8442906574394463,0.731945529635004,0.5240174672489083
270,56,46,94,0.7811158798283262,0.6714285714285714,0.8282208588957055,0.8113716038562664,0.6482758620689655
