Metric,Mean,Standard Deviation
TN,220.66666666666666,28.112867753634337
FP,104.66666666666667,21.197484127446195
FN,43.0,13.114877048604
TP,96.66666666666667,13.051181300301263
Accuracy,0.6832645697146367,0.017595628610925458
Sensitivity,0.693394777265745,0.07606141669486106
Specificity,0.6789086341832619,0.05191179562170438
ROC AUC,0.7549023662500866,0.019881428908694914
F1 Score,0.567260384633745,0.02165702493914281
