TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
208,55,49,64,0.723404255319149,0.5663716814159292,0.7908745247148289,0.7223325145529794,0.5517241379310345
219,51,57,59,0.7202072538860104,0.5086206896551724,0.8111111111111111,0.7201787994891443,0.5221238938053097
199,43,46,58,0.7427745664739884,0.5576923076923077,0.8223140495867769,0.7569532739987285,0.5658536585365854
