Metric,Mean,Standard Deviation
TN,208.66666666666666,10.016652800877813
FP,49.666666666666664,6.110100926607787
FN,50.666666666666664,5.686240703077327
TP,60.333333333333336,3.214550253664318
Accuracy,0.728795358559716,0.012211424772470935
Sensitivity,0.5442282262544698,0.03114089560467553
Specificity,0.8080998951375723,0.015934600631108735
ROC AUC,0.7331548626802841,0.02063814207009547
F1 Score,0.5465672300909765,0.02231632484788481
