TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
170,119,24,100,0.6537530266343826,0.8064516129032258,0.5882352941176471,0.7681102801651971,0.5830903790087463
207,119,34,106,0.6716738197424893,0.7571428571428571,0.6349693251533742,0.7546231375985978,0.5808219178082192
234,127,38,117,0.6802325581395349,0.7548387096774194,0.6481994459833795,0.7652756679474577,0.5864661654135338
