TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
215,74,34,90,0.738498789346247,0.7258064516129032,0.7439446366782007,0.7882576180377274,0.6250000000000001
270,56,46,94,0.7811158798283262,0.6714285714285714,0.8282208588957055,0.8113716038562664,0.6482758620689655
224,107,38,104,0.693446088794926,0.7323943661971831,0.676737160120846,0.7523935151695674,0.5892351274787535
