TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
202,68,43,73,0.7124352331606217,0.6293103448275862,0.7481481481481481,0.7314814814814814,0.5680933852140078
185,76,44,68,0.67828418230563,0.6071428571428571,0.7088122605363985,0.7311165845648605,0.53125
212,44,54,56,0.73224043715847,0.509090909090909,0.828125,0.7308948863636365,0.5333333333333333
