TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
195,75,43,73,0.694300518134715,0.6293103448275862,0.7222222222222222,0.7334610472541507,0.553030303030303
174,68,30,74,0.7167630057803468,0.7115384615384616,0.71900826446281,0.7765019071837254,0.6016260162601627
162,94,35,75,0.6475409836065574,0.6818181818181818,0.6328125,0.7465909090909091,0.5376344086021505
