Metric,Mean,Standard Deviation
TN,321.0,14.730919862656235
FP,70.66666666666667,11.718930554164631
FN,65.0,6.557438524302
TP,103.0,3.605551275463989
Accuracy,0.7582090270659597,0.018215819424796692
Sensitivity,0.6137360035957239,0.015943262066906147
Specificity,0.8201815319070113,0.02045905982794038
ROC AUC,0.7836453001245515,0.011418472421590397
F1 Score,0.6040209636885447,0.023470896292683105
