Metric,Mean,Standard Deviation
TN,279.6666666666667,45.938364504337045
FP,111.33333333333333,24.583192089989723
FN,56.0,13.892443989449804
TP,111.66666666666667,8.326663997864532
Accuracy,0.6991626393809419,0.034208139665590276
Sensitivity,0.6679009978611173,0.06500350049015324
Specificity,0.7125550218770558,0.07555234104063835
ROC AUC,0.7509857382801134,0.008472071267284378
F1 Score,0.5715670484094874,0.009827852653020835
