Metric,Mean,Standard Deviation
TN,280.3333333333333,32.47049943153529
FP,59.0,24.0
FN,64.33333333333333,25.696951829610715
TP,81.33333333333333,24.98666310921355
Accuracy,0.745440985360139,0.007413764406134334
Sensitivity,0.5590954328119253,0.17772646301223938
Specificity,0.8254078962300538,0.07505508030480955
ROC AUC,0.784105287238865,0.01908720082405819
F1 Score,0.5591691325747538,0.08379941758718706
