TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
243,83,37,103,0.7424892703862661,0.7357142857142858,0.745398773006135,0.7931200701139351,0.6319018404907975
296,35,88,54,0.7399577167019028,0.38028169014084506,0.8942598187311178,0.7621803327517976,0.4675324675324675
302,59,68,87,0.7538759689922481,0.5612903225806452,0.8365650969529086,0.7970154588508623,0.5780730897009966
