Metric,Mean,Standard Deviation
TN,259.3333333333333,11.676186592091328
FP,112.33333333333333,3.055050463303893
FN,54.333333333333336,4.509249752822894
TP,105.0,1.7320508075688772
Accuracy,0.6861005183471723,0.002999139657181575
Sensitivity,0.6593207924418115,0.018746578396445623
Specificity,0.6975817443030558,0.01190155221223446
ROC AUC,0.7315490913600695,0.00814863830085757
F1 Score,0.5575610444985971,0.0051616312435931126
