Metric,Mean,Standard Deviation
TN,173.66666666666666,10.598742063723098
FP,88.66666666666667,7.234178138070236
FN,35.666666666666664,2.0816659994661326
TP,77.0,3.605551275463989
Accuracy,0.6682615014978635,0.02677417479424096
Sensitivity,0.6832997462307807,0.019903381606830195
Specificity,0.6618042252022137,0.029724639229057128
ROC AUC,0.7193415515479092,0.026886768186642904
F1 Score,0.5534664153164015,0.027031424472060955
