TN,FP,FN,TP,Accuracy,Sensitivity,Specificity,ROC AUC,F1 Score
220,116,49,95,0.65625,0.6597222222222222,0.6547619047619048,0.7235449735449735,0.5352112676056338
211,78,31,93,0.7360774818401937,0.75,0.7301038062283737,0.7723239200803661,0.6305084745762713
229,97,37,103,0.7124463519313304,0.7357142857142858,0.7024539877300614,0.7523444347063979,0.6058823529411764
